id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
49519,M,1.5125,1.175,0.4125,31.1561005,13.93377925,6.4920355,10.77281,11
49520,M,1.475,1.175,0.3875,31.59551775,11.679994,6.80388,10.9145575,19
49521,I,1.1625,0.975,0.35,15.74814725,6.0384435,3.01922175,5.613201,9
49522,M,1.3625,1.0875,0.35,24.7491135,9.90815025,6.0951425,7.087375,10
49523,F,1.6375,1.3125,0.4375,49.34230475,19.5895045,8.4198015,17.59086475,23
49524,I,1.1125,0.825,0.2625,12.82814875,5.10291,2.9199985,3.4869885,8
49525,M,1.55,1.225,0.375,31.18445,11.15552825,6.13766675,9.7805775,13
49526,I,1.175,0.9375,0.3125,15.43630275,7.824462,3.61456125,4.819415,8
49527,I,1.375,1.075,0.375,23.09066775,10.8011595,4.309124,6.23689,8
49528,I,0.45,0.3375,0.1,0.89300925,0.29766975,0.18427175,0.35436875,4
49529,F,1.65,1.275,0.4875,40.78075575,18.41300025,8.15048125,10.20582,13
49530,F,1.475,1.1375,0.3875,28.066005,10.61688775,6.7755305,8.0796075,15
49531,M,1.4875,1.1375,0.375,30.06464475,14.04717725,6.1518415,8.50485,9
49532,M,1.7625,1.3625,0.4625,50.6605565,19.561155,10.41844125,13.04077,13
49533,I,1.275,1.0125,0.325,20.34076625,10.56018875,4.479221,6.16601625,8
49534,M,1.2875,0.975,0.3375,16.2442635,7.0590255,3.64291075,4.819415,9
49535,M,1.5875,1.25,0.4125,33.6508565,13.87708025,8.88756825,9.34116025,10
49536,I,1.3125,1,0.3625,17.78931125,6.73300625,3.4869885,6.80388,16
49537,I,1.125,0.825,0.2625,12.0485375,5.953395,2.67902775,3.40194,7
49538,F,1.5625,1.3125,0.4125,34.983283,17.95940825,5.443104,9.922325,12
49539,I,0.875,0.65,0.2125,5.88252125,2.11203775,1.20485375,1.8427175,6
49540,M,1.375,1.175,0.2875,23.530085,10.56018875,5.08873525,6.0384435,9
49541,F,1.5125,1.1875,0.3875,29.10076175,12.99824575,6.3786375,8.50485,9
49542,M,1.4375,1.125,0.4625,29.7386255,13.53688625,6.4920355,8.50485,10
49543,I,1.5375,1.175,0.3625,32.36095425,16.42853525,6.08096775,7.98038425,10
49544,M,1.25,0.975,0.4125,27.499015,7.78193775,5.2446575,8.50485,13
49545,I,0.9375,0.7,0.25,9.31281075,3.3168915,1.80019325,2.551455,6
49546,M,1.4375,1.125,0.3625,26.40755925,12.0485375,6.0384435,7.087375,7
49547,F,1.3,1.025,0.325,20.0997955,9.87980075,3.98310475,5.20213325,8
49548,F,1.5625,1.2,0.425,37.194544,15.762322,7.881161,11.1980525,12
49549,M,1.5625,1.25,0.4375,29.95124675,13.08329425,7.314171,9.63883,13
49550,M,1.6875,1.3875,0.575,44.43784125,22.04173625,9.53960675,12.3887315,13
49551,M,1.3625,1,0.3125,24.5790165,10.262519,4.7910655,5.6699,9
49552,F,1.175,0.9375,0.3125,14.571643,6.293589,3.61456125,4.9611625,10
49553,I,1.5,1.175,0.4125,28.02348075,13.02659525,5.5848515,8.788345,10
49554,F,1.4,1.125,0.35,26.26581175,11.0846545,6.19436575,7.087375,13
49555,M,1.025,0.8125,0.2625,10.30504325,4.46504625,2.1829115,3.40194,8
49556,I,1.1125,0.875,0.3,12.74310025,6.8322295,2.608154,4.3941725,8
49557,F,1.6125,1.2625,0.4875,37.32211675,15.03940975,7.200773,11.623295,11
49558,M,1.5625,1.25,0.4125,34.6147395,15.762322,7.35669525,9.922325,13
49559,M,1.5375,1.2,0.475,38.55532,15.03940975,6.73300625,13.324265,19
49560,F,1.55,1.225,0.4,32.87124525,12.0485375,6.59125875,9.922325,10
49561,I,0.85,0.625,0.175,6.30776375,2.84912475,1.31825175,1.5025235,6
49562,F,1.6,1.25,0.425,34.529691,17.463292,7.24329725,8.3631025,12
49563,M,1.2125,0.975,0.3125,14.8834875,6.7755305,4.082328,3.8271825,7
49564,M,1.125,0.85,0.225,10.8578585,4.01145425,2.25378525,2.83495,9
49565,M,1.5625,1.2,0.4,34.40211825,17.8885345,7.200773,8.6465975,11
49566,M,1.425,1.175,0.3625,26.2799865,9.7805775,5.76912325,7.087375,10
49567,M,1.4125,1.1,0.4,24.84833675,10.8011595,6.0951425,7.654365,10
49568,M,0.875,0.6625,0.225,5.5848515,2.05533875,1.17650425,1.70097,7
49569,I,1.4,1.075,0.3625,22.75047375,9.922325,4.57844425,6.23689,8
49570,F,1.5375,1.225,0.3625,32.98464325,14.92601175,6.76135575,8.6465975,10
49571,M,1.225,0.9375,0.375,16.88212725,6.27941425,4.082328,5.5281525,18
49572,F,1.6,1.275,0.475,38.00250475,14.3164975,8.3064035,11.90679,24
49573,F,0.9625,0.7875,0.275,8.107957,3.47281375,1.80019325,2.36718325,9
49574,F,1.8125,1.325,0.4625,46.67745175,18.58309725,10.375917,11.4248485,15
49575,M,0.875,0.6625,0.25,6.0951425,2.664853,1.6726205,1.984465,7
49576,M,1.65,1.325,0.4,47.62716,21.262125,9.015141,13.324265,11
49577,I,1.3,1.0125,0.3,18.597272,7.030676,3.912231,4.819415,8
49578,I,1.2375,1,0.3,17.0380495,7.087375,3.798833,5.2446575,8
49579,F,1.2375,0.95,0.3375,17.84601025,7.4559185,3.40194,5.17378375,9
49580,M,1.5125,1.175,0.425,29.937072,13.551061,7.01650125,8.788345,10
49581,I,1.15,0.875,0.2625,12.927372,5.71242425,2.9199985,3.5436875,8
49582,M,1.4625,1.175,0.3875,23.9553275,10.98543125,5.5848515,7.654365,8
49583,M,1.7625,1.3625,0.4625,43.84133925,19.97222275,7.04485075,12.757275,12
49584,M,1.5,1.125,0.35,24.8058125,10.262519,4.97533725,7.93786,9
49585,I,0.95,0.6875,0.25,7.10154975,3.005047,1.51669825,2.19708625,7
49586,M,1.3375,1.0125,0.35,20.6100865,8.674947,4.52174525,5.8116475,9
49587,I,1.1875,0.8875,0.275,14.571643,6.02426875,2.96252275,3.96893,7
49588,M,1.5375,1.2375,0.425,33.8209535,14.58581775,8.051258,8.9300925,10
49589,F,1.5,1.2125,0.4125,37.32211675,15.26620575,7.711064,11.41067375,19
49590,I,0.7875,0.625,0.1875,5.556502,2.11203775,1.13398,1.417475,6
49591,F,1.3875,1.0875,0.3375,22.97726975,10.78698475,4.77689075,6.3786375,9
49592,M,1.575,1.225,0.325,34.45881725,13.11164375,5.79747275,8.50485,9
49593,M,1.175,0.9,0.3,14.10387625,5.2446575,2.79242575,4.3941725,9
49594,M,1.5625,1.2125,0.4125,33.849303,14.38737125,8.391452,9.07184,9
49595,F,1.3625,1.0625,0.3125,23.6151335,9.525432,5.48562825,6.066793,8
49596,F,1.4125,1.0875,0.325,24.9192105,9.07184,4.422522,7.2291225,21
49597,F,1.425,1.125,0.4125,24.8058125,11.94931425,5.2446575,7.2291225,10
49598,F,1.075,0.8125,0.3,11.0846545,5.386405,2.02698925,2.6932025,9
49599,I,0.4375,0.325,0.1125,0.89300925,0.35436875,0.18427175,0.35436875,5
49600,F,1.1375,0.9,0.3,15.025235,8.50485,2.4097075,4.139027,9
49601,I,0.7,0.525,0.1625,2.99087225,1.020582,0.56699,0.850485,5
49602,F,1.45,1.125,0.425,27.20134525,12.82814875,5.76912325,8.3631025,11
49603,M,1.4375,1.125,0.375,24.7491135,10.44679075,5.8116475,7.37087,11
49604,I,0.7125,0.525,0.1875,3.5436875,1.4458245,0.75126175,0.9922325,5
49605,M,1.425,1.075,0.375,23.81358,11.793392,4.40834725,6.520385,9
49606,I,1.175,0.875,0.275,10.44679075,4.2807745,1.7860185,3.5436875,7
49607,F,1.45,1.125,0.3875,25.51455,10.9712565,6.22271525,8.7599955,10
49608,F,1.45,1.1375,0.375,25.9397925,8.51902475,5.17378375,8.0796075,14
49609,I,0.85,0.6875,0.2,5.20213325,2.1829115,1.304077,1.8427175,6
49610,I,1.2375,0.9375,0.3,16.42853525,6.05261825,3.78465825,4.7910655,8
49611,I,1.6,1.2875,0.425,36.457457,15.592225,8.561549,9.7805775,10
49612,F,1.625,1.3,0.4125,36.076099,17.81766075,9.48290775,10.489315,11
49613,I,1.25,1,0.375,22.66542525,8.561549,5.62737575,6.6621325,9
49614,I,1.0375,0.8125,0.25,10.432616,4.7910655,2.22543575,3.061746,7
49615,F,1.4125,1.1,0.35,25.35862775,10.9145575,5.8683465,7.5126175,12
49616,I,0.725,0.525,0.15,2.211261,0.97805775,0.623689,0.850485,5
49617,F,1.3,1.0625,0.3625,23.79940525,10.21999475,4.66349275,6.23689,10
49618,F,1.7125,1.3375,0.4375,40.596484,18.0586315,7.0023265,13.04077,12
49619,I,0.7875,0.5375,0.2,3.515338,1.417475,0.75126175,1.2757275,6
49620,I,1.0375,0.7875,0.25,10.33339275,4.40834725,1.97029025,2.6932025,7
49621,F,1.5625,1.2125,0.375,30.277266,15.762322,6.066793,8.6465975,12
49622,M,1.575,1.2375,0.4625,40.7382315,18.2287285,8.15048125,10.0640725,12
49623,M,1.35,1.0875,0.3375,26.26581175,10.58853825,4.479221,7.37087,11
49624,M,1.45,1.125,0.3875,28.22192725,12.0485375,6.1518415,7.087375,10
49625,M,0.8125,0.6,0.2,6.27941425,2.65067825,1.37495075,1.984465,9
49626,I,1.3,0.9875,0.3,16.34348675,7.10154975,3.41611475,4.9611625,8
49627,M,1.55,1.2125,0.4625,35.42270025,13.70698325,6.95980225,11.1980525,18
49628,M,1.375,1.1625,0.375,26.7902775,12.6155275,5.99591925,7.2291225,10
49629,M,1.45,1.1375,0.375,27.08794725,8.3631025,5.2446575,8.3631025,16
49630,F,1.6875,1.375,0.475,40.78075575,13.96212875,7.881161,13.60776,21
49631,I,0.9375,0.725,0.2375,7.93786,3.6570855,1.65844575,2.4097075,6
49632,I,1.0625,0.8125,0.275,10.53183925,4.46504625,2.33883375,2.9766975,7
49633,M,1.3,1.0625,0.3625,23.79940525,10.489315,4.86193925,6.7755305,12
49634,M,1.8125,1.35,0.475,54.5727875,25.3161035,11.8217415,11.623295,9
49635,M,1.175,0.9125,0.3125,15.91824425,7.144074,3.8838815,5.10291,10
49636,I,1.025,0.8125,0.225,8.00873375,3.515338,1.8994165,2.9199985,7
49637,I,1.1,0.8125,0.275,12.09106175,4.77689075,2.14038725,4.252425,7
49638,I,0.5875,0.4375,0.2,1.82854275,0.60951425,0.49611625,0.56699,4
49639,I,0.75,0.575,0.2,3.64291075,1.587572,1.13398,1.417475,6
49640,M,1.4,1.1,0.325,24.73493875,9.8939755,4.479221,7.2291225,15
49641,F,1.5,1.225,0.375,31.127751,14.5432935,7.144074,8.0796075,11
49642,M,1.3,1.025,0.3125,16.99552525,6.860579,3.89805625,5.159609,11
49643,M,1.5,1.2375,0.4,31.51046925,12.5021295,6.19436575,9.4970825,15
49644,I,1.25,0.95,0.35,18.75319425,8.12213175,4.60679375,5.386405,8
49645,I,1.15,0.9375,0.3,15.09610875,6.3786375,3.515338,3.5436875,7
49646,I,0.975,0.775,0.225,8.66077225,3.912231,1.70097,2.2396105,8
49647,M,1.4375,1.1125,0.4,29.9654215,12.3887315,6.973977,9.2135875,9
49648,M,1.625,1.2875,0.4875,49.25725625,21.72989175,8.164656,13.324265,11
49649,M,0.9875,0.775,0.2375,8.8733935,3.7137845,1.77184375,2.6365035,7
49650,F,1.3875,1.0625,0.3375,22.055911,10.61688775,4.37999775,5.8116475,7
49651,F,1.5625,1.25,0.4,31.071052,15.43630275,6.13766675,8.9300925,9
49652,F,1.45,1.1,0.3875,24.7491135,9.87980075,5.82582225,7.087375,11
49653,I,1.2125,0.925,0.3125,16.11669075,6.406987,3.4869885,3.81300775,7
49654,M,1.425,1.1,0.4625,26.2232875,13.93377925,5.5281525,8.15048125,11
49655,M,1.6125,1.25,0.5375,36.0322145,11.4815475,8.8166945,10.489315,17
49656,M,1.65,1.3125,0.475,38.9805625,17.22232125,8.20718025,11.056305,11
49657,F,1.275,1,0.375,19.43358225,8.23552975,4.1106775,5.1879585,8
49658,M,1.8625,1.4625,0.5375,70.8454005,26.26581175,13.380964,19.84465,10
49659,F,1.2125,0.95,0.3375,16.82542825,6.0384435,3.572037,4.9611625,9
49660,F,1.375,1.1,0.4375,24.73493875,8.34892775,5.3013565,8.788345,14
49661,F,1.3125,1,0.35,18.21455375,7.93786,3.9405805,5.386405,9
49662,I,0.6375,0.4625,0.1625,2.16873675,1.020582,0.52446575,0.86465975,6
49663,I,1.3125,1.0375,0.35,22.8213475,8.3631025,4.5075705,7.087375,11
49664,M,1.525,1.2375,0.425,35.833768,16.499409,7.27164675,9.17106325,11
49665,M,1.375,1.0375,0.3625,21.87163925,9.7805775,4.7910655,6.0951425,9
49666,I,1.35,1.0625,0.325,19.447757,9.85145125,4.37999775,6.0384435,9
49667,M,1.6875,1.3,0.45,45.68521925,18.427175,9.015141,12.40290625,17
49668,M,1.4125,1.1875,0.45,29.7386255,12.09106175,5.839997,10.0640725,9
49669,I,1.45,1.125,0.4125,25.27357925,11.15552825,6.0951425,6.9456275,14
49670,F,1.5875,1.1875,0.45,38.82464025,17.973583,8.334753,9.4970825,9
49671,M,1.6,1.2,0.4,33.8776525,17.8885345,6.973977,8.3631025,8
49672,M,1.425,1.0875,0.375,23.019794,9.51125725,4.422522,7.2291225,10
49673,I,1.0625,0.85,0.2625,9.99319875,3.685435,1.7293195,3.685435,11
49674,M,1.5625,1.175,0.4125,34.1611475,15.5071765,7.9662095,8.788345,10
49675,M,1.5375,1.225,0.4125,32.81454625,12.82814875,6.78970525,8.6465975,11
49676,F,1.65,1.3125,0.5125,38.215126,13.834556,7.52679225,12.190285,9
49677,I,0.9875,0.725,0.225,7.2858215,2.42388225,1.6726205,2.1262125,6
49678,M,1.425,1.1,0.375,26.52095725,10.6877615,6.67630725,8.3631025,10
49679,F,1.475,1.1375,0.375,28.8881405,11.963489,6.36446275,7.5126175,10
49680,M,1.425,1.125,0.325,22.12678475,9.48290775,5.5281525,6.3219385,13
49681,M,1.525,1.175,0.4,34.6147395,15.60639975,7.824462,8.788345,9
49682,F,1.4875,1.1875,0.3875,27.0170735,11.15552825,7.6827145,7.93786,11
49683,M,1.3125,1,0.325,20.70930975,9.468733,5.82582225,5.5281525,8
49684,I,0.725,0.525,0.15,3.3168915,1.34660125,0.623689,0.80796075,7
49685,I,1.5375,1.1875,0.3625,26.08154,15.26620575,5.783298,6.80388,9
49686,M,1.4125,1.1125,0.375,24.87668625,9.56795625,4.89028875,8.0796075,10
49687,F,1.375,1.025,0.4,27.08794725,9.76640275,5.40057975,8.6465975,17
49688,M,1.1625,0.925,0.3125,12.7289255,4.6776675,2.6932025,4.3941725,11
49689,M,1.1875,0.8875,0.25,12.4454305,5.499803,2.8066005,3.96893,8
49690,M,1.2875,1.0375,0.375,19.74542675,9.07184,3.98310475,5.6415505,9
49691,I,1.0375,0.8125,0.3125,12.984071,5.65572525,2.70737725,3.685435,9
49692,M,1.2875,1.0125,0.375,25.287754,8.54737425,5.6699,6.23689,14
49693,I,1.3375,1.0375,0.3375,23.40251225,11.3114505,5.71242425,5.386405,8
49694,I,1.2125,0.9375,0.3125,15.5071765,6.13766675,3.27436725,4.819415,8
49695,I,1.0875,0.8125,0.275,12.3887315,4.43669675,2.9199985,3.81300775,13
49696,F,1.4625,1.125,0.4,30.5324115,14.16057525,6.90310325,8.9300925,11
49697,M,1.0875,0.85,0.2625,14.16057525,6.577084,4.422522,3.40194,10
49698,M,1.4125,1.1125,0.3125,20.0997955,7.75358825,4.479221,6.23689,11
49699,I,1.2875,1.05,0.3375,17.0097,8.20718025,3.44446425,5.25883225,8
49700,I,1.4,1.075,0.3375,24.1821235,10.47514025,5.48562825,7.93786,9
49701,M,1.3125,1,0.3375,18.7957185,5.40057975,3.8838815,5.6699,14
49702,I,0.6375,0.4375,0.1375,1.984465,0.89300925,0.510291,0.56699,5
49703,I,1.175,0.8875,0.2625,13.59358525,5.6699,3.005047,3.78465825,9
49704,I,0.9,0.6875,0.2375,8.51902475,3.98310475,1.43164975,2.16873675,6
49705,M,1.2,0.975,0.3125,16.48523425,6.7188315,3.2601925,5.5281525,12
49706,F,1.4375,1.125,0.35,23.09066775,11.4248485,4.86193925,6.0384435,12
49707,M,1.2125,0.9625,0.3375,17.76096175,7.3425205,4.09650275,4.9611625,8
49708,M,1.425,1.1375,0.35,29.596878,15.5071765,6.67630725,6.80388,8
49709,I,0.825,0.575,0.1875,4.91863825,1.644271,1.304077,1.417475,6
49710,M,1.5375,1.1875,0.3625,27.158821,12.076887,6.93145275,7.7961125,9
49711,M,1.2,0.95,0.3,16.42853525,6.7755305,3.8271825,5.2446575,9
49712,M,0.8875,0.65,0.225,6.066793,2.56562975,1.70097,2.1262125,11
49713,I,0.9375,0.6875,0.225,5.06038575,2.721552,1.247378,2.26796,7
49714,M,1.4375,1.175,0.375,31.7797895,12.79979925,5.783298,10.20582,8
49715,F,1.3375,1.075,0.4125,20.3265915,8.1930055,4.94698775,5.5281525,11
49716,F,1.65,1.2625,0.4125,36.514156,17.236496,8.4198015,8.9300925,9
49717,I,0.9375,0.7,0.2375,5.06038575,2.48058125,1.190679,1.8427175,5
49718,M,1.35,1.0375,0.4375,23.85610425,8.50485,6.8322295,8.50485,13
49719,M,1.4875,1.125,0.4375,28.42037375,14.01882775,6.90310325,7.654365,11
49720,I,1.1875,0.8875,0.35,13.0124205,5.74077375,3.30271675,4.1106775,9
49721,I,1.075,0.8375,0.35,11.509897,4.97533725,2.56562975,3.40194,6
49722,I,1.025,0.75,0.1875,10.716111,4.37999775,1.190679,2.1262125,7
49723,M,1.475,1.1375,0.375,25.10348225,10.999606,5.329706,7.7961125,14
49724,M,1.5,1.1625,0.4125,29.937072,12.417081,6.19436575,7.484268,11
49725,M,1.5375,1.175,0.4375,36.0322145,14.4298955,7.9095105,8.6465975,11
49726,F,1.6125,1.3,0.4375,36.0322145,18.313777,8.83086925,10.489315,11
49727,M,1.4625,1.1625,0.4375,24.30969625,11.38232425,4.80524025,7.7961125,10
49728,I,0.9625,0.75,0.2375,7.98038425,4.252425,1.43164975,2.1829115,6
49729,F,1.55,1.2125,0.4625,37.57726225,18.95164075,7.38504475,9.979024,10
49730,I,0.7375,0.55,0.1875,3.64291075,1.65844575,0.80796075,1.020582,5
49731,F,1.625,1.2375,0.375,34.23202125,15.592225,7.83863675,9.752228,14
49732,I,1.1125,0.875,0.325,14.855138,6.690482,3.10427025,4.3941725,9
49733,M,1.475,1.125,0.375,31.3261975,12.40290625,6.7755305,9.2135875,12
49734,M,1.525,1.175,0.425,31.411246,14.21727425,7.711064,8.0796075,9
49735,F,1.6125,1.25,0.5,49.59745025,16.93882625,11.29727575,17.293195,16
49736,F,1.525,1.175,0.475,32.205032,11.736693,6.066793,9.63883,17
49737,I,1.1625,0.925,0.2875,14.69921575,6.73300625,3.061746,3.96893,7
49738,M,1.6,1.275,0.45,36.230661,13.9196045,8.29222875,11.90679,17
49739,M,0.9625,0.6875,0.2125,6.917278,2.721552,1.31825175,2.26796,7
49740,I,0.975,0.725,0.225,5.57067675,2.48058125,1.1623295,1.587572,6
49741,M,1.4375,1.15,0.4,30.1922175,13.7495075,6.6054335,8.6465975,15
49742,I,0.7,0.5,0.175,3.515338,1.2757275,0.77961125,0.94970825,1
49743,M,1.5,1.175,0.4125,31.9498865,11.38232425,6.8322295,9.355335,13
49744,M,1.6125,1.225,0.4375,33.8776525,13.2959155,8.2497045,10.0640725,12
49745,F,1.15,0.95,0.3,13.05494475,5.03203625,3.118445,4.252425,6
49746,M,1.3125,1,0.375,23.019794,6.95980225,4.72019175,8.3631025,10
49747,M,1.9375,1.525,0.5125,63.37530725,25.86891875,11.5382465,13.891255,10
49748,F,1.575,1.2,0.4125,30.5891105,11.8784405,6.95980225,8.9300925,10
49749,F,1.45,1.0875,0.3625,23.24659,11.09882925,4.479221,6.520385,12
49750,M,1.5,1.175,0.3625,28.462898,13.19669225,5.9250455,6.23689,9
49751,F,1.4125,1.1,0.375,27.78251,9.62465525,5.99591925,8.788345,13
49752,M,1.6625,1.3125,0.5375,45.68521925,18.9091165,10.33339275,14.74174,14
49753,I,1.3,1.05,0.3,19.901349,8.8166945,3.9405805,5.96756975,7
49754,I,1.1,0.875,0.2875,12.4454305,5.499803,3.01922175,3.685435,8
49755,M,1.4125,1.175,0.375,27.9242575,10.36174225,4.9044635,9.4970825,12
49756,I,1.5,1.1625,0.3875,27.71163625,12.303683,5.51397775,7.5126175,9
49757,I,1.0875,0.85,0.2625,11.94931425,5.00368675,2.99087225,3.175144,7
49758,F,1.475,1.0875,0.375,26.80445225,11.1980525,7.41339425,8.6465975,18
49759,F,1.5125,1.15,0.3875,28.576296,13.96212875,5.6415505,7.087375,8
49760,M,1.6,1.2125,0.4125,35.19590425,14.50076925,8.71747125,9.3269855,15
49761,I,1.15,0.875,0.275,13.53688625,6.350288,3.0333965,3.30271675,7
49762,I,1.1,0.8125,0.275,10.41844125,4.139027,2.65067825,3.40194,7
49763,I,0.9,0.6875,0.2,5.59902625,2.11203775,1.17650425,1.984465,7
49764,I,1.3625,1.075,0.3875,22.89222125,10.2908685,4.29494925,6.9456275,8
49765,F,1.575,1.2125,0.475,37.32211675,14.81261375,9.62465525,11.4815475,20
49766,F,1.5625,1.3125,0.4,29.5685285,13.73533275,6.2652395,8.6465975,9
49767,M,1.625,1.25,0.4375,36.61337925,17.1514475,8.71747125,9.07184,11
49768,I,0.775,0.6,0.1875,4.082328,1.6159215,1.020582,1.2757275,7
49769,M,1.3125,1.0125,0.4125,23.37416275,7.711064,6.406987,6.80388,13
49770,M,1.5125,1.2125,0.4125,33.92017675,13.53688625,7.10154975,8.788345,10
49771,F,1.6375,1.325,0.4375,44.395317,20.53921275,10.10659675,11.0846545,11
49772,I,1.35,1.0625,0.3625,20.2698925,8.1930055,4.706017,5.6699,11
49773,I,0.7,0.525,0.175,2.608154,1.0489315,0.56699,0.850485,6
49774,I,0.875,0.6625,0.225,5.10291,2.28213475,1.43164975,1.644271,6
49775,M,0.8875,0.675,0.225,5.57067675,2.48058125,1.1623295,1.984465,7
49776,I,1.3125,1,0.3625,17.8885345,8.0796075,3.86970675,5.953395,9
49777,I,1.125,0.85,0.275,12.5021295,5.5281525,2.2963095,3.685435,11
49778,I,0.7625,0.575,0.2125,4.9044635,1.85689225,0.97805775,1.417475,8
49779,M,1.4,1.1,0.4,24.50814275,9.36950975,5.88252125,7.37087,15
49780,M,1.3,1,0.3,18.92329125,7.3992195,3.72795925,6.23689,9
49781,I,0.775,0.5375,0.2125,3.3168915,1.417475,0.49611625,1.17650425,6
49782,F,1.5625,1.2125,0.4375,36.27318525,16.9246515,8.3064035,10.0640725,10
49783,M,1.3625,1.075,0.3875,22.77882325,11.5949455,4.082328,6.463686,8
49784,I,0.775,0.5625,0.175,3.40194,1.17650425,0.83631025,1.13398,6
49785,I,1.1375,0.9375,0.25,14.0897015,6.30776375,2.99087225,3.67126025,8
49786,M,1.5,1.175,0.4125,28.7747425,12.6722265,6.066793,7.12989925,15
49787,F,1.4875,1.1875,0.5,37.52056325,13.3526145,9.468733,11.80756675,11
49788,I,1.3,1.0625,0.45,29.80949925,10.81533425,6.4353365,8.3064035,20
49789,I,0.825,0.625,0.1875,4.80524025,2.67902775,1.077281,1.2757275,7
49790,F,1.675,1.3,0.4625,38.34269875,12.40290625,8.40562675,11.623295,15
49791,I,1.075,0.8,0.275,11.2547515,5.85417175,2.5231055,2.83495,8
49792,M,1.3,1,0.375,20.87940675,7.93786,4.66349275,6.0951425,11
49793,M,1.55,1.1875,0.4,32.50270175,18.824068,6.973977,7.5126175,9
49794,M,1.45,1.15,0.375,26.3933845,12.82814875,5.8683465,7.1157245,8
49795,M,1.575,1.1875,0.425,34.5013415,15.03940975,8.71747125,9.63883,10
49796,F,1.6375,1.2875,0.45,40.029494,17.56251525,7.04485075,14.0897015,10
49797,F,1.6125,1.2875,0.4375,46.13881125,21.98503725,10.16329575,13.60776,13
49798,F,1.5125,1.125,0.3875,27.158821,13.99047825,5.5281525,8.2497045,12
49799,M,1.275,0.9625,0.35,15.29455525,7.824462,3.50116325,4.66349275,10
49800,I,1.2875,1.0375,0.3375,22.55202725,8.391452,4.09650275,6.3786375,11
49801,I,0.4375,0.325,0.1,0.8221355,0.3118445,0.18427175,0.35436875,3
49802,F,1.5625,1.25,0.4375,31.127751,14.18892475,6.747181,9.4970825,12
49803,M,1.5,1.125,0.375,30.8726055,14.72756525,6.95980225,8.278054,9
49804,M,1.625,1.2625,0.3875,38.215126,20.97863,7.257472,9.4970825,10
49805,M,1.45,1.1125,0.4,27.76833525,10.716111,6.80388,9.355335,12
49806,I,0.5625,0.425,0.2375,1.48834875,0.680388,0.340194,0.4252425,4
49807,M,0.7375,0.525,0.2125,3.38776525,1.63009625,0.680388,1.2757275,10
49808,M,1.6375,1.3375,0.4375,46.62075275,20.70930975,10.19164525,13.04077,15
49809,M,1.5375,1.1875,0.3875,29.0015385,13.90542975,5.79747275,8.80251975,10
49810,F,1.5625,1.1625,0.4875,35.0116325,14.92601175,7.07320025,10.3475675,10
49811,M,1.2375,1.025,0.3,18.4555245,7.2858215,3.75630875,5.953395,9
49812,I,1.0125,0.7625,0.225,7.21494775,3.572037,1.60174675,2.551455,6
49813,I,0.875,0.6625,0.225,5.82582225,2.211261,1.37495075,1.984465,7
49814,M,1.45,1.175,0.4125,31.62386725,15.30873,6.917278,8.7599955,10
49815,I,1.35,1.05,0.35,21.999212,10.262519,4.9044635,5.8683465,8
49816,M,0.95,0.7625,0.225,9.19941275,4.57844425,1.77184375,2.6932025,8
49817,M,1.5875,1.2875,0.4375,36.61337925,16.612807,8.1363065,10.489315,10
49818,F,1.45,1.15,0.3875,29.29920825,13.2959155,7.4559185,7.52679225,13
49819,M,1.3375,1.05,0.3,20.96445525,8.29222875,5.726599,5.953395,10
49820,I,0.95,0.725,0.2,5.59902625,2.26796,1.1623295,1.70097,6
49821,F,1.4875,1.1625,0.4625,31.18445,10.035723,6.9456275,10.6310625,21
49822,F,1.5125,1.1625,0.425,29.21415975,11.8784405,6.406987,9.355335,16
49823,M,1.5625,1.1625,0.4125,36.457457,17.90270925,8.0229085,8.6465975,10
49824,I,1.225,0.9375,0.3,15.195332,7.1157245,2.50893075,4.252425,8
49825,M,1.7,1.3625,0.55,53.84987525,16.726205,13.551061,17.57669,14
49826,M,1.475,1.1875,0.375,26.54930675,11.679994,6.4920355,7.540967,9
49827,I,1.1375,0.8875,0.3125,14.0330025,6.5487345,3.118445,4.252425,9
49828,I,1.025,0.775,0.2625,9.4970825,4.32329875,1.8427175,3.118445,10
